model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
RetinaNet,1591,0.97,2071.52,0.93,2073.42,0.48,2,0.544,0,2,10,18,247,64,end
RetinaNet,1592,0.75,2057.21,0.94,2058.89,0.49,2,0.5593,0,2,10,18,247,64,end
RetinaNet,1593,0.84,2053.0,0.92,2054.76,0.49,2,0.5555,0,2,10,18,247,64,end
RetinaNet,1594,0.74,2092.95,0.98,2094.67,0.48,2,0.5297,0,2,10,18,247,64,end
RetinaNet,1595,0.92,2096.61,0.94,2098.48,0.48,3,0.4636,0,2,10,18,247,64,end
RetinaNet,1596,0.71,2124.89,1.01,2126.62,0.47,4,0.4578,0,3,10,18,247,64,end
RetinaNet,1597,0.72,2144.66,1.06,2146.44,0.47,4,0.4703,0,4,10,18,247,64,end
RetinaNet,1598,0.75,2107.67,0.93,2109.36,0.47,3,0.485,0,3,10,18,247,64,end
RetinaNet,1599,0.87,2071.25,0.93,2073.05,0.48,3,0.4959,0,3,10,18,247,64,end
RetinaNet,1600,0.71,2132.57,0.99,2134.27,0.47,3,0.5237,0,3,10,18,247,64,end
RetinaNet,1601,0.69,2137.13,1.03,2138.85,0.47,3,0.4876,0,3,10,18,247,64,end
RetinaNet,1602,0.75,2207.28,1.02,2209.05,0.45,3,0.5172,0,3,10,18,247,64,end
RetinaNet,1603,0.74,2122.24,1.01,2123.99,0.47,3,0.5154,0,3,10,18,247,64,end
RetinaNet,1604,0.81,2097.19,0.95,2098.96,0.48,4,0.4784,0,3,10,18,247,64,end
RetinaNet,1605,0.82,2117.22,0.96,2119.0,0.47,3,0.4806,0,3,10,18,247,64,end
RetinaNet,1606,0.73,2112.41,0.84,2113.98,0.47,1,0.6829,0,1,10,18,247,64,end
RetinaNet,1607,0.79,2082.89,0.88,2084.55,0.48,2,0.5201,0,1,10,18,247,64,end
RetinaNet,1608,0.73,2082.71,0.96,2084.4,0.48,3,0.482,0,2,10,18,247,64,end
RetinaNet,1609,0.72,2081.05,0.98,2082.75,0.48,3,0.4715,0,2,10,18,247,64,end
RetinaNet,1610,0.84,2073.45,0.91,2075.2,0.48,2,0.5633,0,2,10,18,247,64,end
RetinaNet,1611,0.93,2048.52,1.02,2050.47,0.49,2,0.5302,0,1,10,18,247,64,end
RetinaNet,1612,0.8,2071.7,0.9,2073.4,0.48,1,0.7049,0,1,10,18,247,64,end
RetinaNet,1613,0.72,2059.48,0.88,2061.09,0.49,2,0.5498,0,1,10,18,247,64,end
RetinaNet,1614,0.85,2062.33,0.93,2064.12,0.48,2,0.5136,0,2,10,18,248,64,end
RetinaNet,1615,0.73,2086.34,0.89,2087.96,0.48,1,0.7132,0,1,10,18,248,64,end
RetinaNet,1616,0.85,2089.7,0.81,2091.37,0.48,3,0.4879,0,1,10,18,248,64,end
RetinaNet,1617,0.77,2129.69,0.71,2131.17,0.47,2,0.5543,0,2,10,18,248,64,end
RetinaNet,1618,0.82,2164.41,0.86,2166.09,0.46,1,0.7422,0,1,10,18,248,64,end
RetinaNet,1619,0.88,2090.31,0.7,2091.88,0.48,1,0.6965,0,1,10,18,248,64,end
RetinaNet,1620,0.79,2057.14,0.67,2058.6,0.49,1,0.7051,0,1,10,18,248,64,end
RetinaNet,1621,0.73,2090.02,0.63,2091.37,0.48,3,0.4848,0,1,10,18,248,64,end
RetinaNet,1622,0.76,2121.26,0.61,2122.63,0.47,2,0.5737,0,2,10,18,248,64,end
RetinaNet,1623,0.75,2092.79,0.6,2094.13,0.48,2,0.5833,0,2,10,18,248,64,end
