model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
Faster R-CNN,1560,0.89,2116.71,0.83,2118.43,0.47,4,0.6665,0,4,10,21,251,72,end
Faster R-CNN,1561,0.81,2209.7,0.84,2211.35,0.45,4,0.5984,0,4,10,21,251,72,end
Faster R-CNN,1562,0.81,2179.74,0.87,2181.43,0.46,4,0.5429,0,3,10,21,251,72,end
Faster R-CNN,1563,0.98,2132.96,0.85,2134.79,0.47,3,0.6247,0,3,10,21,251,72,end
Faster R-CNN,1564,1.04,2162.18,0.97,2164.2,0.46,5,0.5235,0,3,10,21,251,72,end
Faster R-CNN,1565,0.95,2123.7,0.94,2125.6,0.47,6,0.5333,0,5,10,21,252,72,end
Faster R-CNN,1566,0.84,2140.47,1.15,2142.46,0.47,5,0.6073,0,5,10,21,252,72,end
Faster R-CNN,1567,0.83,2165.92,0.93,2167.68,0.46,5,0.6384,0,5,10,21,252,72,end
Faster R-CNN,1568,0.82,2200.88,0.89,2202.59,0.45,4,0.6629,0,4,10,21,252,72,end
Faster R-CNN,1569,0.84,2107.23,0.84,2108.91,0.47,5,0.6058,0,4,10,21,252,72,end
Faster R-CNN,1570,0.98,2128.65,0.85,2130.47,0.47,4,0.5966,0,4,10,21,252,72,end
Faster R-CNN,1571,0.8,2122.9,0.87,2124.58,0.47,4,0.5832,0,4,10,21,252,72,end
Faster R-CNN,1572,0.81,2124.86,0.85,2126.52,0.47,4,0.6047,0,4,10,21,252,72,end
Faster R-CNN,1573,0.95,2092.87,0.82,2094.63,0.48,4,0.6082,0,4,10,21,252,72,end
Faster R-CNN,1574,0.85,2095.83,0.88,2097.55,0.48,4,0.6558,0,4,10,21,252,72,end
Faster R-CNN,1575,0.9,2118.07,0.81,2119.78,0.47,4,0.5861,0,4,10,21,252,72,end
Faster R-CNN,1576,0.9,2073.41,1.07,2075.38,0.48,4,0.6663,0,4,10,21,252,72,end
Faster R-CNN,1577,0.79,2041.76,0.79,2043.34,0.49,4,0.6604,0,4,10,21,252,72,end
Faster R-CNN,1578,0.87,2078.49,0.74,2080.09,0.48,4,0.6614,0,4,10,21,252,72,end
Faster R-CNN,1579,0.82,2050.48,0.79,2052.09,0.49,4,0.6636,0,4,10,21,252,72,end
